date,year,type,country,state,location,activity,sex,age,injury,time,species
28-Nov-1942,1942,Sea Disaster,south africa,kwazulu-natal,50 km off st. lucia,U-177 torpedoed & sank the troopship Nova Scotia,M,,Injured,09h30,White shark
25-Nov-1942,1942,Unprovoked,south africa,kwazulu-natal,umkomaas,Swimming,M,38,Injured,,
16-Nov-1942,1942,Sea Disaster,solomon islands,,battle of guadalcanal,Thrown from destroyer when shell hit,M,19,Injured,,
21-Nov-1942,1942,Sea Disaster,indian ocean,,bound from cape town for st. helena,"On 6-Nov-1942, the German submarine U-68 sank the City of Cairo 5 days from Cape Town, survivors took to lifeboats & rafts. On the 15th day, a fireman jumped over the stern & was taken by sharks",M,,Fatal,,
13-Nov-1942,1942,Sea Disaster,solomon islands,,off guadalcanal,Swimming,M,,Injured,,
13-Nov-1942,1942,Sea Disaster,solomon islands,,"north of guadalcanal, solomon islands while enroute to vanuatu",Explosion & sinking of the USS Juneau after being torpedoed by the submarine  I-85,M,,Injured,11h01 -time of ship sinking,
12-Nov-1942,1942,Sea Disaster,solomon islands,,off savo island,Unknown,M,,Fatal,,
01-Nov-1942,1942,Unprovoked,south africa,western cape province,clifton,Swimming,M,18,Fatal,12h30,White shark
Nov-1942,1942,Provoked,pacific ocean,between hawaii and u.s.a.,,In rubber dinghy with Captain Eddie Rickenbacker for 21 days. ,M,,Injured,,
12-Oct-1942,1942,Sea Disaster,solomon islands,makora-ulawa province,cape esperance (near savo islands),"His ship, the US destroyer Duncan DD 485, had been  sunk by crossfire from Japanese warships. He was wearing a kapok lifejacket & using 2 aluminum powder tins for floatation  ",M,25,Injured,,
30-Sep-1942,1942,Sea Disaster,atlantic ocean,04.05n-13.23w,,The 6015-ton British ship Empire Avocet was torpedoed by the German submarine U-125. ,M,,Survivors on life rafts were harassed by sharks,,
12-Sep-1942,1942,Sea Disaster,atlantic ocean,,360 miles north of ascension island,Swimming,M,,Injured,,
12-Sep-1942,1942,Unprovoked,australia,queensland,"trinity beach, 17 km northwast of cairns",Treading water,M,24,"Right foot severed & calf removed, leg  surgically amputated below the knee",16h30,Tiger shark
11-Sep-1942 to 16-Sep-1942,1942,Sea Disaster,southwest pacific ocean,,southwestern pacific base,Adrift on life raft,M,,Fatal,,Tiger shark
8-Aug-1942,1942,Sea Disaster,solomon islands,,,Japanese aircraft shot down. He was one of two survivors rescued by the U.S. destroyer Mugford,M,,Injured,,
12-Jul-1942,1942,Sea Disaster,atlantic ocean,,,The SS Potlach was torpedoed & sunk by the U-153 on 27-Jun-1942. ,M,32,Fatal,,
06-Jul-1942,1942,Provoked,italy,liguria,savona,Sculling,M,20,"After he hit the shark with an oar, the shark bit the oar and overturned the boat  PROVOKED INCIDENT",,Porbeagle shark
Reported 11-Jun-1942,1942,Sea Disaster,bay of bengal,,,A 210-ton brig was sunk by a Japanese submarine. Some of the survivors were machine-gunned & some were taken by sharks,M,,Fatal,,
Reported 08-Jun-1942,1942,Invalid,brazil,,,boat capsized during filming,M,,"Remains  recovered from 440-lb shark, but cause of death was probably drowning",,Shark involvement prior to death unconfirmed
04-Jun-1942,1942,Unprovoked,usa,midway atoll,,"Plane crashed in water, men in life raft",M,,Injured,,
09-May-1942,1942,Unprovoked,australia,queensland,"great barrier reef, off cairns",Diving,M,,Injured,,
05-Apr-1942,1942,Invalid,indian ocean,west of ceylon (sri  lanka),300 nm from shore,Diving,M,,Sharks were numerous & took corpses but made no attempts to harm the survivors.,,Invalid
08-Mar-1942,1942,Sea Disaster,cuba,guantanamo province,30 nm southeast of guantanamo bay,Esso Bolivar was torpedoed & shelled by the German submarine U-126,M,,Injured,Ship aban-doned at 03h10,
04-Mar-1942,1942,Invalid,australia,new south wales,george’s river,Unknown,M,18,Fatal,,Invalid
18-Jan-1942,1942,Watercraft,australia,new south wales,fairy bower,Unknown,M,,Injured,,
04-Jan-1942,1942,Unprovoked,australia,new south wales,"egg rock, middle harbor, sydney",Swimming,F,28,Fatal,15h00,Bull shark
Jan-1942,1942,Provoked,australia,new south wales,"fairy bower, near north steyne",Surfing,M,,No injury,,3 m [10'] shark
1942,1942,Sea Disaster,indonesia,east java,surabaya,Captured Allied soldiers were squeezed into 3' bamboo pig baskets & fed to waiting sharks,M,,"General Imamura, Commander in Chief of Japanese forces in Java was sentenced to 10 years imprisonment by Australian Military Court for his role in the ""Pig Basket Atrocities""",,
Winter 1942,1942,Watercraft,australia,tasmania,off big friar island,Fishing,M,,No injury,,
Summer 1942,1942,Unprovoked,philippines,camiguin island,2 kilometres off sagay,Sailing,M,,Fatal,,
1942,1942,Watercraft,south africa,western cape province,simon’s bay,Unknown,M,,No injury,,
1942,1942,Watercraft,south africa,western cape province,simon's bay,Unknown,M,,No injury,,Said to involve a 6.5 m [21.5'] shark
1942,1942,Unprovoked,bahamas,cay sal bank,anchored off the largest island in the group,Swimming,M,48,Injured,Late afternoon,1.2 m to 1.5 m [4' to 5'] shark
1942,1942,Sea Disaster,mid-pacifc ocean,(southwestern pacific),,"Plane forced down, 3 men on rubber life raft. Put hand over side to feel drift of boat ",M,,Injured,,
1942,1942,Sea Disaster,southwest pacific ocean,,,Ditched plane in the sea & were adrift on a rubber life raft. ,M,,No injury,,Tiger shark
1942,1942,Unprovoked,panama,panama city,bella vista beach,Swimming,M,,Fatal,,
07-Dec-1941,1941,Sea Disaster,south atlantic ocean,,,Torpedoed & burning British  light cruiser with a crew of 450 men,M,,Injured,,White shark
03-Dec-1941,1941,Unprovoked,australia,western australia,carnarvon,Swimming,M,10,Injured,Night,
27-Nov-1941,1941,Sea Disaster,south atlantic ocean,off libya,,HMAS Parramatta torpedoed & sunk by the U-559,M,23,Right hand severed,,Tiger shark
27-Nov-1941,1941,Sea Disaster,south atlantic ocean,off libya,,HMAS Parramatta torpedoed & sunk by the U-559,M,,Injured,,Tiger shark
25-Nov-1941,1941,Sea Disaster,south atlantic ocean,"north of pernambuco, brazil",,British cruiser Dunedin torpedoed & sunk by the U-124,M,,Injured,,
19-Nov-1941,1941,Sea Disaster,australia,western australia,shark bay,German raider Kormoran was sunk in an engagement with HMAS Sydney,M,,Injured,,
25-Sep-1941,1941,Unprovoked,caribbean sea,,125 nm north of aruba,SS Ethel Skakel foundered in Central America Hurricane of 1941,M,,Fatal,Night,
Reported 21-Aug-1941,1941,Provoked,usa,new york,montauk,Fishing,M,,Injured,,
05-Aug-1941,1941,Invalid,australia,new south wales,parramata river,Swimming,M,,Shark involvement prior to death unconfirmed,,Shark involvement prior to death unconfirmed
01-Aug-1941,1941,Unprovoked,usa,south carolina,sullivan's island at entrance to charleston harbor,Swimming,M,20,Injured,,
22-Jul-1941,1941,Watercraft,usa,new jersey,"brielle, monmouth county (offshore)",Fishing,M,,No injury,12h00,Mako shark
01-Jul-1941,1941,Provoked,usa,hawaii,"nankuli, o'ahu",Fishing,M,,Injured,,100-lb shark
15-Jun-1941,1941,Provoked,usa,new york,15 miles south of jones inlet,Fishing,M,43,Injured,14h00,2.1 m [7'] shark
Jun-1941,1941,Sea Disaster,pacific ocean,off coast of ecuador,between esmeraldas & salinas,"Ditched aircraft, 3 men in the water. Swam for 31 hours",M,,Injured,17h30,
24-Mar-1941,1941,Sea Disaster,south atlantic ocean,,750 miles off the african coast,The troopship Britannia was sunk by the German raider Thor,M,,Dr. A.R. Hernandez of ship Cabo Hornos treated passenger whose leg was severed by a shark,,
09-Mar-1941,1941,Provoked,usa,california,"santa monica, los angeles county",Fishing,M,53,Injured,Night,Mako shark (aka bonito shark) 1.2 m [4'] 
13-Feb-1941,1941,Provoked,australia,new south wales,wollongong,Fishing,M,34,Injured,,
01-Feb-1941,1941,Provoked,jamaica,trelawney province,bogue (near falmouth),Seine netting,M,,Injured,07h30,
29-Jan-1941,1941,Unprovoked,south atlantic ocean,in convoy ob 274,off sierra leone,Rescuing seaman after ship sunk by German raider,M,19,Clothing torn by sharks,19h55,
Jan-1941,1941,Sea Disaster,atlantic ocean,,,Adrift on raft after their ship was sunk by an Axis raider ,M,,Fatal,,
1941,1941,Unprovoked,solomon islands,new georgia,munda,Floating,M,,Injured,,
1941,1941,Unprovoked,iran,khuzestan province,"ahvaz, on the karun river",Standing,M,,Fatal,Early morning,
1941,1941,Unprovoked,iran,khuzestan province,"ahvaz, on the karun river",Unknown,M,,Fatal,,
1941,1941,Unprovoked,iran,khuzestan province,"ahvaz, on the karun river",Unknown,M,,Injured,,
1941,1941,Unprovoked,iran,khuzestan province,"ahvaz, on the karun river",Slipped off rocks and fell into the water,M,6,Fatal,,
1941,1941,Unprovoked,iran,khuzestan province,"ahvaz, on the karun river",Standing,M,,Fatal,,
1941,1941,Unprovoked,papua new guinea,,"gaire village, between rigo & port moresby",Unknown,M,14,Injured,,
28-Dec-1940,1940,Unprovoked,australia,new south wales,"stockton beach, newcastle",Standing on sandbank,M,23,Fatal,09h00,
20-Dec-1940,1940,Unprovoked,south africa,kwazulu-natal,"inyoni rocks, south coast",Swimming,M,17,Fatal,10h00,
Reported 19-Dec-1940,1940,Unprovoked,australia,queensland,double island beach,Fishing,M,,Injured,,
10-Dec-1940,1940,Provoked,australia,northern territory,darwin,Fishing,M,,Injured,,
Sep-1940,1940,Unprovoked,panama,panama bay (pacific ocean),otoque island,Bathing,M,18,Fatal,,5.5 m [18'] shark
13-Jul-1940,1940,Unprovoked,usa,south carolina,"folly beach, charleston county",Standing,M,,Injured,,
13-Jul-1940,1940,Unprovoked,usa,south carolina,"folly beach, charleston county",Standing ,M,,Struck by shark immediately before it bit Tanner (see below),,
30-Jun-1940,1940,Unprovoked,usa,north carolina,"holden beach, brunswick county",Fishing,M,,Injured,,3 m [10'] shark
31-Mar-1940,1940,Unprovoked,south africa,kwazulu-natal,"danger pool, winkelspruit, south coast",Treading water,M,25,Fatal,11h00,White shark
20-Mar-1940,1940,Unprovoked,australia,new south wales,gerringong,Diving,M,,Injured,,Wobbegong shark
22-Feb-1940,1940,Unprovoked,south africa,kwazulu-natal,"inyoni rocks, south coast",Swimming,M,17,Fatal,16h30,White shark
20-Feb-1940,1940,Watercraft,australia,new south wales,sydney harbour,Canoeing,M,,No injury,15h30,
4-Feb-1940,1940,Unprovoked,australia,new south wales,"north brighton, botany bay",Wading,M,55,Fatal,14h00,
29-Jan-1940,1940,Unprovoked,australia,queensland,brisbane river,Diving,M,17,Shoulder nipped,,"""a small shark"""
23-Jan-1940,1940,Unprovoked,australia,new south wales,"north brighton, botany bay",Swimming,M,13,Fatal,10h40,3 m [10'] shark
15-Jan-1940,1940,Unprovoked,australia,queensland,"surfers paradise, near southport",Swimming,M,22,Injured,Afternoon,
07-Jan-1940,1940,Unprovoked,south africa,kwazulu-natal,"warner beach, south coast",Swimming,M,18,Fatal,16h00,2.4 m [8'] shark
01-Jan-1940,1940,Unprovoked,australia,queensland,"malagil, barrier reef",Diving,M,,Injured,,
Ca. 1940,1940,Watercraft,slovenia,adriatic sea,koper,Boating,M,,No injury,,White shark
1940,1940,Unprovoked,new guinea,bwagaoia,"bagalina, north coast misima island",Unknown,F,,Fatal,,
1940,1940,Unprovoked,papua new guinea,western papuan gulf,kerema,male,F,,Injured,,
1940,1940,Invalid,south africa,eastern cape province,kidd's beach,Swimming,F,,No details,,Questionable incident
1940,1940,Invalid,south africa,kwazulu-natal,winkelspruit,Unknown,F,,Fatal,,Questionable incident
1940,1940,Invalid,south africa,eastern cape province,"kowie river mouth, port alfred",Standing in water with child in her arms,F,,Injured,,Questionable incident
28-Dec-1939,1939,Invalid,australia,new south wales,"cabramatta creek, george’s river",Swimming,M,40,Abrasion above knee ,,"Questionable incident, said to involve a 6' shark"
14-Dec-1939,1939,Unprovoked,australia,queensland,"rubbish dump creek, mackay",Swimming,M,20,Fatal,12h15,2.6 m [8.5'] shark landed 2 hours later
23-Nov-1939,1939,Watercraft,australia,new south wales,wollongong,Unknown,M,,No injury,,Blue shark
11-Nov-1939,1939,Provoked,australia,new south wales,maroubra,Unknown,M,,Injured,,whaler shark
09-Nov-1939,1939,Watercraft,australia,new south wales,wollongong,Unknown,M,,No details,,
06-Nov-1939,1939,Watercraft,australia,new south wales,wollongong,Unknown,M,,No details,,
Reported 02-Nov-1939,1939,Unprovoked,samoa,,,Fishing,M,,Fatal,,
Reported 25-Oct-1939,1939,Unprovoked,australia,queensland,near restoration rock off portland roads,Diving,M,27,Injured,,Tiger shark
04-Oct-1939,1939,Unprovoked,usa,hawaii,"kane'ohe bay, mokapu, o'ahu",Fishing,M,,Injured,,1.5 m [5'] shark
Reported 27-Sep-1939,1939,Unprovoked,australia,torres strait,near mabuiag island,Diving,M,,Injured,,Tiger shark
01-Aug-1939,1939,Provoked,usa,california,"off san pedro, los angeles county",Fishing,M,33,Harpooned shark bit his arm PROVOKED INCIDENT,,
18-Jul-1939,1939,Sea Disaster,pacific ocean,,,Japanese freighter Bokuyo Maru burned & sank,M,3,Thought to have been taken by a shark,,
16-Jul-1939,1939,Provoked,bahamas,andros islands,blue hole,Diving,M,38,Injured,12h00,"Nurse shark, 2.1 m [7']"
14-Jul-1939,1939,Provoked,usa,texas,"west bay, 19 miles from galveston",Seine netting,M,,Injured,Morning,18' shark
03-May-1939,1939,Unprovoked,usa,virginia,"at sea, several hundred miles south east of cape henry, virginia",Washed off freighter Huncliff by a freak wave,M,,Fatal,,
12-Apr-1939,1939,Unprovoked,papua new guinea,morobe province,bulolol,Diving,M,9,Fatal,,
24-Mar-1939,1939,Unprovoked,papua new guinea,central province,port moresby,Diving,M,,Fatal,,"""a large shark"""
26-Feb-1939,1939,Unprovoked,india,tamil nadu,chennai (formerly madras),Swimming,M,,Fatal,,
26-Feb-1939,1939,Provoked,new zealand,north island,matakana river mouth,Fishing,M,,Injured,,7' shark
12-Jan-1939,1939,Unprovoked,australia,new south wales,clarence river,Scooping prawns,M,Both 11,No injury,,7' shark
Woirld War II,1939,Sea Disaster,sri lanka,,,She was on a ship that was torpedoes & was in the water awaiting rescue,F,,Injured,,
Ca. 1939,1939,Watercraft,bahamas,andros islands,middle bight,Fishing,F,,No injury,,Tiger shark
1939,1939,Unprovoked,venezuela,carabobo,"el falito, near puerto cabello",Bathing,M,,Fatal,,
1939,1939,Unprovoked,curacao,ascension bay,,Diving,M,,No injury,,Tiger shark
1939,1939,Unprovoked,papua new guinea,"abau sub district, central province",aroma passage,Swimming,M,,Fatal,,
27-Dec-1938,1938,Unprovoked,australia,new south wales,"north beach, belligen river",Swimming,M,19,Fatal,,
05-Oct-1938,1938,Provoked,australia,queensland,between wynnum & st. helena island,Fishing,M,18,Injured,Afternoon,Tiger shark
29-Aug-1938,1938,Unprovoked,china,north china,"outer harbor, hong kong",Swimming,M,,Fatal,,
18-Aug-1938,1938,Provoked,usa,california,"near encino, los angeles county",Fishing,M,,Injured,,
18-Jul-1938,1938,Unprovoked,usa,south carolina,charleston,Swimming,M,,Injured,,
Reported 17-Jul-1938,1938,Provoked,turkey,,,Fishing,M,,Injured,,
17-Jul-1938,1938,Provoked,usa,california,"dana point, orange county",Fishing,M,27,Injured,,
12-Jul-1938,1938,Unprovoked,australia,torres strait,off bathurst island,Diving,M,25,Fatal,,
17-Jun-1938,1938,Unprovoked,nicaragua,lower san juan river,,"The schooner Elizabeth, bound from Bluefields, Nicaragua to the river port of San Carlos foundered",M,,Fatal,,Bull shark
08-Jun-1938,1938,Unprovoked,australia,new south wales,manly,Diving,M,,No injury,,6' shark
26-May-1938,1938,Unprovoked,costa rica,nicoya peninsula,,Fishing,M,,Fatal,,
15-May-1938,1938,Unprovoked,iraq,basrah city,"ashar canal, where people wash clothes & kitchen pans",Swimming,M,9 or 10,Injured,Afternoon,Bull shark
Reported 02-May-1938,1938,Unprovoked,india,west bengal,hooghley river near budge-budge,Bathing,M,,Fatal,,
Reported 21-Mar-1938,1938,Unprovoked,fiji,viti levu,singatoka river,Wading,M,,unknown,,
08-Mar-1938,1938,Unprovoked,australia,northern territory,liverpool river,Canoe capsized by shark,M,,Injured,,
21-Jan-1938,1938,Provoked,australia,new south wales,tweed heads,Fishing,M,,Injured,,Tiger shark
18-Jan-1938,1938,Provoked,south africa,kwazulu-natal,"vetch’s pier, durban","Watching seine netters with friends, one of whom picked up a netted shark",M,13,Injured,,
14-Jan-1938,1938,Invalid,australia,new south wales,"lady martin’s beach, sydney harbor",Diving,M,24,Injured,Afternoon,Questionable incident
02-Jan-1938,1938,Unprovoked,australia,new south wales,cronulla,Surfing,M,,No injury,,
Reported 1938,1938,Unprovoked,egypt,,mersa matruh,Diving,M,,Fatal,,
1938,1938,Unprovoked,trinidad & tobago,trinidad,"manzanilla bay, st. andrew county",Surfing,M,50,Injured,,Grey shark
1938,1938,Provoked,usa,north carolina,on one of the sounds near wilmington,Fishing,M,,No injury,,
1938,1938,Unprovoked,australia,torres strait,,Diving,M,17,Injured,,
1938,1938,Unprovoked,south africa,kwazulu-natal,"bilanhlolo river mouth, ramsgate",Swimming,M,,"""Mauled""",,
13-Nov-1937,1937,Sea Disaster,usa,north carolina,off cape hatteraa,"Tzenny Chandris, a Greek freighter laden with scrap iron, foundered in heavy weather",M,,Fatal,,
11-Nov-1937,1937,Unprovoked,australia,torres strait,ota reef,Diving,M,17,Fatal,,12' shark
Reported 06-Nov-1937,1937,Sea Disaster,solomon islands,,,"Two canoes with 14 aboard blown to sea in a storm. While adrift for 3 week, one person fell overboard and was killed by a shark",M,,Fatal,,
27-Oct-1937,1937,Unprovoked,australia,queensland,"kirra beach, coolangatta",Swimming,M,25,Fatal,17h30,Tiger shark
27-Oct-1937,1937,Unprovoked,australia,queensland,"kirra beach, coolangatta",Swimming,M,18,Fatal,17h30,Tiger shark
24-Oct-1937,1937,Unprovoked,australia,new south wales,byron bay,Swimming,M,16,Tooth imprints on torso,,2.4 m [8'] shark
24-Oct-1937,1937,Unprovoked,australia,new south wales,byron bay,Surfing,M,,No injury,,2.6 m [8.5'] shark
Reported 26-Sep-t937,1937,Provoked,croatia,split-dalmatia county,bisk,Fishing,M,,Injured,,
12-Sep-1937,1937,Watercraft,scotland,argyllshire,arran,Pleasure boating,M,,No injury,,Basking shark
11-Sep-1937,1937,Watercraft,scotland,arran,fallen rocks,Fishing,M,,No injury,,Basking shark
01-Sep-1937,1937,Unprovoked,scotland,argyll,"carradale bay, kintyre peninsula",Rowing,M,,3 people drowned when the boat was capsized by the shark,,Basking shark
31-Aug-1937,1937,Unprovoked,australia,torres strait,"mabuiag island, between new guinea & australia",Diving,M,38,Injured,11h00,Tiger shark
